2019-05-12 02:32:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/45105
2019-05-12 02:33:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/50522
2019-05-12 02:34:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 81408/56353
2019-05-12 02:35:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/62082
2019-05-12 02:36:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/48598
2019-05-12 02:36:37 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_amazon_island_ne 51 27
2019-05-12 02:37:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/54393
2019-05-12 02:38:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80896/59770
2019-05-12 02:39:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/45878
2019-05-12 02:40:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/51712
2019-05-12 02:41:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/45493
2019-05-12 02:42:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/50927
2019-05-12 02:43:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 80384/56756
2019-05-12 02:44:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/62163
2019-05-12 02:45:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/48616
2019-05-12 02:46:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/54409
2019-05-12 02:47:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/60204
2019-05-12 02:48:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/46281
2019-05-12 02:49:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/51696
2019-05-12 02:50:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/58298
2019-05-12 02:51:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/44378
